day_week,fecha,Sales,Customers,is_open,Promo,SchoolHoliday,StateHoliday_0,StateHoliday_a,StateHoliday_b,StateHoliday_c,Year,day_year,day_month,is_weekend,month
3,2014-10-09,5066.0,614.0,1,1,0,0,0,0,0,2014,282,9,0,9
4,2014-10-10,5824.0,654.0,1,1,0,0,0,0,0,2014,283,10,0,9
5,2014-10-11,3269.0,388.0,1,0,0,0,0,0,0,2014,284,11,1,9
6,2014-10-12,0.0,0.0,0,0,0,0,0,0,0,2014,285,12,1,9
0,2014-10-13,4691.0,612.0,1,0,0,0,0,0,0,2014,286,13,0,9
1,2014-10-14,4597.0,590.0,1,0,0,0,0,0,0,2014,287,14,0,9
2,2014-10-15,4490.0,537.0,1,0,0,0,0,0,0,2014,288,15,0,9
3,2014-10-16,4386.0,530.0,1,0,0,0,0,0,0,2014,289,16,0,9
4,2014-10-17,4532.0,541.0,1,0,0,0,0,0,0,2014,290,17,0,9
5,2014-10-18,3346.0,364.0,1,0,0,0,0,0,0,2014,291,18,1,9
6,2014-10-19,0.0,0.0,0,0,0,0,0,0,0,2014,292,19,1,9
0,2014-10-20,6329.0,722.0,1,1,1,0,0,0,0,2014,293,20,0,9
1,2014-10-21,5111.0,614.0,1,1,1,0,0,0,0,2014,294,21,0,9
2,2014-10-22,4454.0,512.0,1,1,1,0,0,0,0,2014,295,22,0,9
3,2014-10-23,4679.0,591.0,1,1,1,0,0,0,0,2014,296,23,0,9
4,2014-10-24,4848.0,618.0,1,1,1,0,0,0,0,2014,297,24,0,9
5,2014-10-25,2861.0,346.0,1,0,0,0,0,0,0,2014,298,25,1,9
6,2014-10-26,0.0,0.0,0,0,0,0,0,0,0,2014,299,26,1,9
0,2014-10-27,4200.0,551.0,1,0,1,0,0,0,0,2014,300,27,0,9
1,2014-10-28,4225.0,517.0,1,0,1,0,0,0,0,2014,301,28,0,9
2,2014-10-29,4411.0,554.0,1,0,1,0,0,0,0,2014,302,29,0,9
3,2014-10-30,5656.0,660.0,1,0,1,0,0,0,0,2014,303,30,0,9
4,2014-10-31,0.0,0.0,0,0,1,1,1,0,0,2014,304,31,0,9
5,2014-11-01,3899.0,448.0,1,0,0,0,0,0,0,2014,305,1,1,10
6,2014-11-02,0.0,0.0,0,0,0,0,0,0,0,2014,306,2,1,10
0,2014-11-03,7869.0,819.0,1,1,0,0,0,0,0,2014,307,3,0,10
1,2014-11-04,6367.0,711.0,1,1,0,0,0,0,0,2014,308,4,0,10
2,2014-11-05,6742.0,694.0,1,1,0,0,0,0,0,2014,309,5,0,10
3,2014-11-06,5599.0,597.0,1,1,0,0,0,0,0,2014,310,6,0,10
4,2014-11-07,5642.0,612.0,1,1,0,0,0,0,0,2014,311,7,0,10
5,2014-11-08,3750.0,399.0,1,0,0,0,0,0,0,2014,312,8,1,10
6,2014-11-09,0.0,0.0,0,0,0,0,0,0,0,2014,313,9,1,10
0,2014-11-10,6107.0,677.0,1,1,0,0,0,0,0,2014,314,10,0,10
1,2014-11-11,6272.0,658.0,1,1,0,0,0,0,0,2014,315,11,0,10
2,2014-11-12,5621.0,619.0,1,1,0,0,0,0,0,2014,316,12,0,10
3,2014-11-13,5424.0,623.0,1,1,0,0,0,0,0,2014,317,13,0,10
4,2014-11-14,5662.0,673.0,1,1,0,0,0,0,0,2014,318,14,0,10
5,2014-11-15,3460.0,442.0,1,0,0,0,0,0,0,2014,319,15,1,10
6,2014-11-16,0.0,0.0,0,0,0,0,0,0,0,2014,320,16,1,10
0,2014-11-17,5220.0,613.0,1,0,0,0,0,0,0,2014,321,17,0,10
1,2014-11-18,4747.0,605.0,1,0,0,0,0,0,0,2014,322,18,0,10
2,2014-11-19,0.0,0.0,0,0,0,1,1,0,0,2014,323,19,0,10
3,2014-11-20,5616.0,652.0,1,0,0,0,0,0,0,2014,324,20,0,10
4,2014-11-21,4561.0,574.0,1,0,0,0,0,0,0,2014,325,21,0,10
5,2014-11-22,3562.0,418.0,1,0,0,0,0,0,0,2014,326,22,1,10
6,2014-11-23,0.0,0.0,0,0,0,0,0,0,0,2014,327,23,1,10
0,2014-11-24,7877.0,779.0,1,1,0,0,0,0,0,2014,328,24,0,10
1,2014-11-25,6974.0,731.0,1,1,0,0,0,0,0,2014,329,25,0,10
2,2014-11-26,5855.0,630.0,1,1,0,0,0,0,0,2014,330,26,0,10
3,2014-11-27,6392.0,670.0,1,1,0,0,0,0,0,2014,331,27,0,10
4,2014-11-28,7168.0,757.0,1,1,0,0,0,0,0,2014,332,28,0,10
5,2014-11-29,5105.0,494.0,1,0,0,0,0,0,0,2014,333,29,1,10
6,2014-11-30,0.0,0.0,0,0,0,0,0,0,0,2014,334,30,1,10
0,2014-12-01,7638.0,788.0,1,1,0,0,0,0,0,2014,335,1,0,11
1,2014-12-02,7092.0,700.0,1,1,0,0,0,0,0,2014,336,2,0,11
2,2014-12-03,6906.0,670.0,1,1,0,0,0,0,0,2014,337,3,0,11
3,2014-12-04,6371.0,711.0,1,1,0,0,0,0,0,2014,338,4,0,11
4,2014-12-05,8320.0,823.0,1,1,0,0,0,0,0,2014,339,5,0,11
5,2014-12-06,4530.0,448.0,1,0,0,0,0,0,0,2014,340,6,1,11
6,2014-12-07,0.0,0.0,0,0,0,0,0,0,0,2014,341,7,1,11
0,2014-12-08,5859.0,641.0,1,0,0,0,0,0,0,2014,342,8,0,11
1,2014-12-09,4930.0,612.0,1,0,0,0,0,0,0,2014,343,9,0,11
2,2014-12-10,4735.0,569.0,1,0,0,0,0,0,0,2014,344,10,0,11
3,2014-12-11,4394.0,544.0,1,0,0,0,0,0,0,2014,345,11,0,11
4,2014-12-12,5079.0,596.0,1,0,0,0,0,0,0,2014,346,12,0,11
5,2014-12-13,4082.0,401.0,1,0,0,0,0,0,0,2014,347,13,1,11
6,2014-12-14,0.0,0.0,0,0,0,0,0,0,0,2014,348,14,1,11
0,2014-12-15,9437.0,856.0,1,1,0,0,0,0,0,2014,349,15,0,11
1,2014-12-16,7723.0,752.0,1,1,0,0,0,0,0,2014,350,16,0,11
2,2014-12-17,7493.0,724.0,1,1,0,0,0,0,0,2014,351,17,0,11
3,2014-12-18,7131.0,717.0,1,1,0,0,0,0,0,2014,352,18,0,11
4,2014-12-19,7554.0,748.0,1,1,0,0,0,0,0,2014,353,19,0,11
5,2014-12-20,5142.0,468.0,1,0,0,0,0,0,0,2014,354,20,1,11
6,2014-12-21,0.0,0.0,0,0,0,0,0,0,0,2014,355,21,1,11
0,2014-12-22,9297.0,878.0,1,0,1,0,0,0,0,2014,356,22,0,11
1,2014-12-23,7982.0,889.0,1,0,1,0,0,0,0,2014,357,23,0,11
2,2014-12-24,3357.0,355.0,1,0,1,0,0,0,0,2014,358,24,0,11
3,2014-12-25,0.0,0.0,0,0,1,1,0,0,1,2014,359,25,0,11
4,2014-12-26,0.0,0.0,0,0,1,1,0,0,1,2014,360,26,0,11
5,2014-12-27,3990.0,432.0,1,0,0,0,0,0,0,2014,361,27,1,11
6,2014-12-28,0.0,0.0,0,0,0,0,0,0,0,2014,362,28,1,11
0,2014-12-29,5223.0,595.0,1,0,1,0,0,0,0,2014,363,29,0,11
1,2014-12-30,5044.0,598.0,1,0,1,0,0,0,0,2014,364,30,0,11
2,2014-12-31,2604.0,308.0,1,0,1,0,0,0,0,2014,365,31,0,11
3,2015-01-01,0.0,0.0,0,0,1,1,1,0,0,2015,1,1,0,0
4,2015-01-02,4273.0,515.0,1,0,1,0,0,0,0,2015,2,2,0,0
5,2015-01-03,3477.0,389.0,1,0,0,0,0,0,0,2015,3,3,1,0
6,2015-01-04,0.0,0.0,0,0,0,0,0,0,0,2015,4,4,1,0
0,2015-01-05,6459.0,672.0,1,1,0,0,0,0,0,2015,5,5,0,0
1,2015-01-06,5857.0,663.0,1,1,0,0,0,0,0,2015,6,6,0,0
2,2015-01-07,5206.0,581.0,1,1,0,0,0,0,0,2015,7,7,0,0
3,2015-01-08,5043.0,594.0,1,1,0,0,0,0,0,2015,8,8,0,0
4,2015-01-09,5246.0,601.0,1,1,0,0,0,0,0,2015,9,9,0,0
5,2015-01-10,3168.0,373.0,1,0,0,0,0,0,0,2015,10,10,1,0
6,2015-01-11,0.0,0.0,0,0,0,0,0,0,0,2015,11,11,1,0
0,2015-01-12,6272.0,702.0,1,1,0,0,0,0,0,2015,12,12,0,0
1,2015-01-13,5510.0,637.0,1,1,0,0,0,0,0,2015,13,13,0,0
2,2015-01-14,5709.0,630.0,1,1,0,0,0,0,0,2015,14,14,0,0
3,2015-01-15,5151.0,616.0,1,1,0,0,0,0,0,2015,15,15,0,0
4,2015-01-16,5532.0,609.0,1,1,0,0,0,0,0,2015,16,16,0,0
5,2015-01-17,2941.0,349.0,1,0,0,0,0,0,0,2015,17,17,1,0
6,2015-01-18,0.0,0.0,0,0,0,0,0,0,0,2015,18,18,1,0
0,2015-01-19,4025.0,571.0,1,0,0,0,0,0,0,2015,19,19,0,0
1,2015-01-20,3620.0,514.0,1,0,0,0,0,0,0,2015,20,20,0,0
2,2015-01-21,4126.0,550.0,1,0,0,0,0,0,0,2015,21,21,0,0
3,2015-01-22,3670.0,465.0,1,0,0,0,0,0,0,2015,22,22,0,0
4,2015-01-23,3711.0,494.0,1,0,0,0,0,0,0,2015,23,23,0,0
5,2015-01-24,3022.0,361.0,1,0,0,0,0,0,0,2015,24,24,1,0
6,2015-01-25,0.0,0.0,0,0,0,0,0,0,0,2015,25,25,1,0
0,2015-01-26,6360.0,731.0,1,1,0,0,0,0,0,2015,26,26,0,0
1,2015-01-27,5079.0,554.0,1,1,0,0,0,0,0,2015,27,27,0,0
2,2015-01-28,6077.0,621.0,1,1,0,0,0,0,0,2015,28,28,0,0
3,2015-01-29,5395.0,592.0,1,1,0,0,0,0,0,2015,29,29,0,0
4,2015-01-30,6555.0,692.0,1,1,0,0,0,0,0,2015,30,30,0,0
5,2015-01-31,3352.0,379.0,1,0,0,0,0,0,0,2015,31,31,1,0
6,2015-02-01,0.0,0.0,0,0,0,0,0,0,0,2015,32,1,1,1
0,2015-02-02,7413.0,787.0,1,1,0,0,0,0,0,2015,33,2,0,1
1,2015-02-03,6055.0,677.0,1,1,0,0,0,0,0,2015,34,3,0,1
2,2015-02-04,5034.0,580.0,1,1,0,0,0,0,0,2015,35,4,0,1
3,2015-02-05,5265.0,595.0,1,1,0,0,0,0,0,2015,36,5,0,1
4,2015-02-06,5268.0,604.0,1,1,0,0,0,0,0,2015,37,6,0,1
5,2015-02-07,3320.0,373.0,1,0,0,0,0,0,0,2015,38,7,1,1
6,2015-02-08,0.0,0.0,0,0,0,0,0,0,0,2015,39,8,1,1
0,2015-02-09,3834.0,476.0,1,0,1,0,0,0,0,2015,40,9,0,1
1,2015-02-10,4076.0,491.0,1,0,1,0,0,0,0,2015,41,10,0,1
2,2015-02-11,3843.0,485.0,1,0,1,0,0,0,0,2015,42,11,0,1
3,2015-02-12,3679.0,457.0,1,0,1,0,0,0,0,2015,43,12,0,1
4,2015-02-13,4083.0,490.0,1,0,1,0,0,0,0,2015,44,13,0,1
5,2015-02-14,2905.0,336.0,1,0,0,0,0,0,0,2015,45,14,1,1
6,2015-02-15,0.0,0.0,0,0,0,0,0,0,0,2015,46,15,1,1
0,2015-02-16,6506.0,677.0,1,1,1,0,0,0,0,2015,47,16,0,1
1,2015-02-17,5586.0,615.0,1,1,1,0,0,0,0,2015,48,17,0,1
2,2015-02-18,4618.0,531.0,1,1,1,0,0,0,0,2015,49,18,0,1
3,2015-02-19,4911.0,567.0,1,1,1,0,0,0,0,2015,50,19,0,1
4,2015-02-20,5314.0,579.0,1,1,1,0,0,0,0,2015,51,20,0,1
5,2015-02-21,3086.0,378.0,1,0,0,0,0,0,0,2015,52,21,1,1
6,2015-02-22,0.0,0.0,0,0,0,0,0,0,0,2015,53,22,1,1
0,2015-02-23,3783.0,504.0,1,0,0,0,0,0,0,2015,54,23,0,1
1,2015-02-24,4044.0,511.0,1,0,0,0,0,0,0,2015,55,24,0,1
2,2015-02-25,3936.0,510.0,1,0,0,0,0,0,0,2015,56,25,0,1
3,2015-02-26,3948.0,476.0,1,0,0,0,0,0,0,2015,57,26,0,1
4,2015-02-27,4887.0,590.0,1,0,0,0,0,0,0,2015,58,27,0,1
5,2015-02-28,3320.0,378.0,1,0,0,0,0,0,0,2015,59,28,1,1
6,2015-03-01,0.0,0.0,0,0,0,0,0,0,0,2015,60,1,1,2
0,2015-03-02,7519.0,791.0,1,1,0,0,0,0,0,2015,61,2,0,2
1,2015-03-03,5872.0,655.0,1,1,0,0,0,0,0,2015,62,3,0,2
2,2015-03-04,5714.0,621.0,1,1,0,0,0,0,0,2015,63,4,0,2
3,2015-03-05,4500.0,553.0,1,1,0,0,0,0,0,2015,64,5,0,2
4,2015-03-06,5392.0,603.0,1,1,0,0,0,0,0,2015,65,6,0,2
5,2015-03-07,3036.0,368.0,1,0,0,0,0,0,0,2015,66,7,1,2
6,2015-03-08,0.0,0.0,0,0,0,0,0,0,0,2015,67,8,1,2
0,2015-03-09,4113.0,529.0,1,0,0,0,0,0,0,2015,68,9,0,2
1,2015-03-10,4356.0,573.0,1,0,0,0,0,0,0,2015,69,10,0,2
2,2015-03-11,3904.0,507.0,1,0,0,0,0,0,0,2015,70,11,0,2
3,2015-03-12,3635.0,521.0,1,0,0,0,0,0,0,2015,71,12,0,2
4,2015-03-13,4149.0,501.0,1,0,0,0,0,0,0,2015,72,13,0,2
5,2015-03-14,3164.0,338.0,1,0,0,0,0,0,0,2015,73,14,1,2
6,2015-03-15,0.0,0.0,0,0,0,0,0,0,0,2015,74,15,1,2
0,2015-03-16,7358.0,790.0,1,1,0,0,0,0,0,2015,75,16,0,2
1,2015-03-17,5711.0,637.0,1,1,0,0,0,0,0,2015,76,17,0,2
2,2015-03-18,4766.0,571.0,1,1,0,0,0,0,0,2015,77,18,0,2
3,2015-03-19,5053.0,574.0,1,1,0,0,0,0,0,2015,78,19,0,2
4,2015-03-20,5120.0,592.0,1,1,0,0,0,0,0,2015,79,20,0,2
5,2015-03-21,3121.0,356.0,1,0,0,0,0,0,0,2015,80,21,1,2
6,2015-03-22,0.0,0.0,0,0,0,0,0,0,0,2015,81,22,1,2
0,2015-03-23,4241.0,560.0,1,0,0,0,0,0,0,2015,82,23,0,2
1,2015-03-24,3989.0,517.0,1,0,0,0,0,0,0,2015,83,24,0,2
2,2015-03-25,4198.0,521.0,1,0,0,0,0,0,0,2015,84,25,0,2
3,2015-03-26,3930.0,465.0,1,0,0,0,0,0,0,2015,85,26,0,2
4,2015-03-27,4101.0,499.0,1,0,0,0,0,0,0,2015,86,27,0,2
5,2015-03-28,3134.0,359.0,1,0,0,0,0,0,0,2015,87,28,1,2
6,2015-03-29,0.0,0.0,0,0,0,0,0,0,0,2015,88,29,1,2
0,2015-03-30,6759.0,668.0,1,1,0,0,0,0,0,2015,89,30,0,2
1,2015-03-31,6803.0,661.0,1,1,0,0,0,0,0,2015,90,31,0,2
2,2015-04-01,7705.0,725.0,1,1,0,0,0,0,0,2015,91,1,0,3
3,2015-04-02,7520.0,790.0,1,1,1,0,0,0,0,2015,92,2,0,3
4,2015-04-03,0.0,0.0,0,1,1,1,0,1,0,2015,93,3,0,3
5,2015-04-04,3941.0,470.0,1,0,0,0,0,0,0,2015,94,4,1,3
6,2015-04-05,0.0,0.0,0,0,0,0,0,0,0,2015,95,5,1,3
0,2015-04-06,0.0,0.0,0,0,1,1,0,1,0,2015,96,6,0,3
1,2015-04-07,4770.0,611.0,1,0,1,0,0,0,0,2015,97,7,0,3
2,2015-04-08,4461.0,555.0,1,0,1,0,0,0,0,2015,98,8,0,3
3,2015-04-09,4380.0,556.0,1,0,1,0,0,0,0,2015,99,9,0,3
4,2015-04-10,4247.0,552.0,1,0,1,0,0,0,0,2015,100,10,0,3
5,2015-04-11,3138.0,373.0,1,0,0,0,0,0,0,2015,101,11,1,3
6,2015-04-12,0.0,0.0,0,0,0,0,0,0,0,2015,102,12,1,3
0,2015-04-13,7624.0,802.0,1,1,0,0,0,0,0,2015,103,13,0,3
1,2015-04-14,5235.0,612.0,1,1,0,0,0,0,0,2015,104,14,0,3
2,2015-04-15,5364.0,592.0,1,1,0,0,0,0,0,2015,105,15,0,3
3,2015-04-16,5734.0,637.0,1,1,0,0,0,0,0,2015,106,16,0,3
4,2015-04-17,5862.0,646.0,1,1,0,0,0,0,0,2015,107,17,0,3
5,2015-04-18,2937.0,349.0,1,0,0,0,0,0,0,2015,108,18,1,3
6,2015-04-19,0.0,0.0,0,0,0,0,0,0,0,2015,109,19,1,3
0,2015-04-20,4347.0,551.0,1,0,0,0,0,0,0,2015,110,20,0,3
1,2015-04-21,3398.0,477.0,1,0,0,0,0,0,0,2015,111,21,0,3
2,2015-04-22,4116.0,518.0,1,0,0,0,0,0,0,2015,112,22,0,3
3,2015-04-23,3704.0,496.0,1,0,0,0,0,0,0,2015,113,23,0,3
4,2015-04-24,3209.0,445.0,1,0,0,0,0,0,0,2015,114,24,0,3
5,2015-04-25,2737.0,319.0,1,0,0,0,0,0,0,2015,115,25,1,3
6,2015-04-26,0.0,0.0,0,0,0,0,0,0,0,2015,116,26,1,3
0,2015-04-27,6772.0,693.0,1,1,0,0,0,0,0,2015,117,27,0,3
1,2015-04-28,5458.0,546.0,1,1,0,0,0,0,0,2015,118,28,0,3
2,2015-04-29,6682.0,704.0,1,1,0,0,0,0,0,2015,119,29,0,3
3,2015-04-30,7287.0,760.0,1,1,0,0,0,0,0,2015,120,30,0,3
4,2015-05-01,0.0,0.0,0,1,0,1,1,0,0,2015,121,1,0,4
5,2015-05-02,4033.0,432.0,1,0,0,0,0,0,0,2015,122,2,1,4
6,2015-05-03,0.0,0.0,0,0,0,0,0,0,0,2015,123,3,1,4
0,2015-05-04,7521.0,823.0,1,1,0,0,0,0,0,2015,124,4,0,4
1,2015-05-05,5608.0,566.0,1,1,0,0,0,0,0,2015,125,5,0,4
2,2015-05-06,5683.0,590.0,1,1,0,0,0,0,0,2015,126,6,0,4
3,2015-05-07,5114.0,566.0,1,1,0,0,0,0,0,2015,127,7,0,4
4,2015-05-08,4931.0,566.0,1,1,0,0,0,0,0,2015,128,8,0,4
5,2015-05-09,3034.0,361.0,1,0,0,0,0,0,0,2015,129,9,1,4
6,2015-05-10,0.0,0.0,0,0,0,0,0,0,0,2015,130,10,1,4
0,2015-05-11,4424.0,574.0,1,0,0,0,0,0,0,2015,131,11,0,4
1,2015-05-12,4124.0,520.0,1,0,0,0,0,0,0,2015,132,12,0,4
2,2015-05-13,5029.0,641.0,1,0,0,0,0,0,0,2015,133,13,0,4
3,2015-05-14,0.0,0.0,0,0,0,1,1,0,0,2015,134,14,0,4
4,2015-05-15,4802.0,528.0,1,0,1,0,0,0,0,2015,135,15,0,4
5,2015-05-16,3245.0,345.0,1,0,0,0,0,0,0,2015,136,16,1,4
6,2015-05-17,0.0,0.0,0,0,0,0,0,0,0,2015,137,17,1,4
0,2015-05-18,6552.0,694.0,1,1,0,0,0,0,0,2015,138,18,0,4
1,2015-05-19,5877.0,650.0,1,1,0,0,0,0,0,2015,139,19,0,4
2,2015-05-20,5587.0,640.0,1,1,0,0,0,0,0,2015,140,20,0,4
3,2015-05-21,5306.0,584.0,1,1,0,0,0,0,0,2015,141,21,0,4
4,2015-05-22,6133.0,658.0,1,1,0,0,0,0,0,2015,142,22,0,4
5,2015-05-23,3253.0,366.0,1,0,0,0,0,0,0,2015,143,23,1,4
6,2015-05-24,0.0,0.0,0,0,0,0,0,0,0,2015,144,24,1,4
0,2015-05-25,0.0,0.0,0,0,0,1,1,0,0,2015,145,25,0,4
1,2015-05-26,4574.0,562.0,1,0,0,0,0,0,0,2015,146,26,0,4
2,2015-05-27,4573.0,530.0,1,0,0,0,0,0,0,2015,147,27,0,4
3,2015-05-28,4754.0,547.0,1,0,0,0,0,0,0,2015,148,28,0,4
4,2015-05-29,5435.0,612.0,1,0,0,0,0,0,0,2015,149,29,0,4
5,2015-05-30,3756.0,394.0,1,0,0,0,0,0,0,2015,150,30,1,4
6,2015-05-31,0.0,0.0,0,0,0,0,0,0,0,2015,151,31,1,4
